,action_code,action_code_full,amendment_indicator,amendment_number,back_reference_schedule_name,back_reference_transaction_id,candidate_first_name,candidate_id,candidate_last_name,candidate_middle_name,candidate_name,candidate_office,candidate_office_district,candidate_office_state,candidate_party,candidate_prefix,candidate_suffix,category_code,category_code_full,committee_id,conduit_committee_city,conduit_committee_id,conduit_committee_name,conduit_committee_state,conduit_committee_street1,conduit_committee_street2,conduit_committee_zip,dissemination_date,election_type,election_type_full,expenditure_amount,expenditure_date,expenditure_description,file_number,filer_first_name,filer_last_name,filer_middle_name,filer_prefix,filer_suffix,filing_date,filing_form,form_line_number,image_number,independent_sign_date,independent_sign_name,is_notice,line_number,link_id,memo_code,memo_code_full,memo_text,memoed_subtotal,most_recent,notary_commission_expiration_date,notary_sign_date,notary_sign_name,office_total_ytd,original_sub_id,payee_city,payee_first_name,payee_last_name,payee_middle_name,payee_name,payee_prefix,payee_state,payee_street_1,payee_street_2,payee_suffix,payee_zip,pdf_url,previous_file_number,report_type,report_year,schedule_type,schedule_type_full,sub_id,support_oppose_indicator,transaction_id,committee
158,A,ADD,N,,,,MONICA,H0TX15124,DE LA CRUZ,,"DE LA CRUZ, MONICA",H,15,TX,REP,,,4.0,Advertising Expenses ,C00687103,,,,,,,,2022-09-24,G2022,,250.0,2022-09-24 00:00:00,CANVASSING,1632505,ROBERT,JENTGENS,,,TREASURER,2022-09-26,F24,F24-24,202209269531992865,2022-09-26,"JENTGENS, ROBERT TREASURER",True,24,4092720221576972000,,,,False,True,,,,220076.35,,ARLINGTON,,,,AMERICANS FOR PROSPERITY,,VA,1310 N. COURTHOUSE RD.,STE. 700,,22201,https://docquery.fec.gov/cgi-bin/fecimg/?202209269531992865,1632505,48,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4092720221577519007,S,SE24.13793,"AMERICANS FOR PROSPERITY ACTION, INC. (AFP ACTION) DBA CVA ACTION AND DBA LIBRE ACTION"
159,A,ADD,N,,,,MONICA,H0TX15124,DE LA CRUZ,,"DE LA CRUZ, MONICA",H,15,TX,REP,,,,,C00493221,,,,,,,,2022-09-23,G2022,,5687.5,2022-09-23 00:00:00,TELEVISION ADVERTISING,1641260,GREGORY,WILDER,,,,2022-10-15,F3X,F3X-24,202210159532765469,2022-10-15,"WILDER, GREGORY",False,24,4101520221588294621,,,,False,True,,,,5687.5,,ARNOLD,,,,STRATEGIC PARTNERS & MEDIA,,MD,PO BOX 480,,,210120480,https://docquery.fec.gov/cgi-bin/fecimg/?202210159532765469,1641260,Q3,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4102620221592299035,S,EF9DB35A0B4424951BF9,THE GUARDIAN FUND
160,A,ADD,N,,,,MONICA,H0TX15124,DE LA CRUZ,,"DE LA CRUZ, MONICA",H,15,TX,REP,,,4.0,Advertising Expenses ,C00687103,,,,,,,,2022-09-16,G2022,,12500.0,2022-09-22 00:00:00,MEDIA PRODUCTION LIBRE ACTION,1646082,ROBERT,JENTGENS,,,TREASURER,2022-10-20,F3X,F3X-24,202210209541452023,2022-09-17,"JENTGENS, ROBERT TREASURER",False,24,4102120221590110147,,,,False,True,,,,245130.84,,MANDEVILLE,,,,PEOPLE WHO THINK,,LA,4522 LA-22,STE. 7,,22201,https://docquery.fec.gov/cgi-bin/fecimg/?202210209541452023,1646082,M10,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4111520221629525780,S,SE24.13638,"AMERICANS FOR PROSPERITY ACTION, INC. (AFP ACTION) DBA CVA ACTION AND DBA LIBRE ACTION"
161,A,ADD,N,,,,MONICA,H0TX15124,DE LA CRUZ,,"DE LA CRUZ, MONICA",H,15,TX,REP,,,4.0,Advertising Expenses ,C00754218,,C00754218,,,,,,2022-09-22,G2022,,15.0,2022-09-22 00:00:00,IMAGE,1642501,JOE,POJMAN,,,,2022-10-15,F3X,F3X-24,202210159537062674,2022-10-15,"POJMAN, JOE",False,24,4101620221588317017,,,,False,True,,,,15.0,,PFLUGERVILLE,,,,LEAH BROWN MARKETING,,TX,13501 COOMER PATH,,,78660,https://docquery.fec.gov/cgi-bin/fecimg/?202210159537062674,1642501,Q3,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4110920221617190606,S,SE.4967,TEXAS ALLIANCE FOR LIFE FED PAC
162,A,ADD,N,,,,MONICA,H0TX15124,DE LA CRUZ,,"DE LA CRUZ, MONICA",H,15,TX,REP,,,4.0,Advertising Expenses ,C00687103,,,,,,,,2022-09-21,G2022,,4495.71,2022-09-21 00:00:00,MAILER POSTAGE,1646082,ROBERT,JENTGENS,,,TREASURER,2022-10-20,F3X,F3X-24,202210209541452135,2022-09-23,"JENTGENS, ROBERT TREASURER",False,24,4102120221590110147,,,,False,True,,,,245130.84,,WASHINGTON,,,,UNITED STATES POSTAL SERVICE,,DC,470 L'ENFANT PLAZA SW,STE 604,,20024,https://docquery.fec.gov/cgi-bin/fecimg/?202210209541452135,1646082,M10,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4111520221629526005,S,SE24.13736,"AMERICANS FOR PROSPERITY ACTION, INC. (AFP ACTION) DBA CVA ACTION AND DBA LIBRE ACTION"
163,A,ADD,N,,,,MONICA,H0TX15124,DE LA CRUZ,,"DE LA CRUZ, MONICA",H,15,TX,REP,,,4.0,Advertising Expenses ,C00687103,,,,,,,,2022-09-21,G2022,,5726.55,2022-09-21 00:00:00,MAILER POSTAGE LIBRE ACTION,1646082,ROBERT,JENTGENS,,,TREASURER,2022-10-20,F3X,F3X-24,202210209541452135,2022-09-23,"JENTGENS, ROBERT TREASURER",False,24,4102120221590110147,,,,False,True,,,,245130.84,,WASHINGTON,,,,UNITED STATES POSTAL SERVICE,,DC,470 L'ENFANT PLAZA SW,STE 604,,20024,https://docquery.fec.gov/cgi-bin/fecimg/?202210209541452135,1646082,M10,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4111520221629526004,S,SE24.13738,"AMERICANS FOR PROSPERITY ACTION, INC. (AFP ACTION) DBA CVA ACTION AND DBA LIBRE ACTION"
164,A,ADD,N,,,,MONICA,H0TX15124,DE LA CRUZ,,"DE LA CRUZ, MONICA",H,15,TX,REP,,,4.0,Advertising Expenses ,C00687103,,,,,,,,2022-09-21,G2022,,5726.55,2022-09-21 00:00:00,MAILER POSTAGE LIBRE ACTION,1632302,ROBERT,JENTGENS,,,TREASURER,2022-09-23,F24,F24-24,202209239531815818,2022-09-23,"JENTGENS, ROBERT TREASURER",True,24,4092420221576816000,,,,False,True,,,,184826.35,,WASHINGTON,,,,UNITED STATES POSTAL SERVICE,,DC,470 L'ENFANT PLAZA SW,STE 604,,20024,https://docquery.fec.gov/cgi-bin/fecimg/?202209239531815818,1632302,48,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4092420221576828984,S,SE24.13738,"AMERICANS FOR PROSPERITY ACTION, INC. (AFP ACTION) DBA CVA ACTION AND DBA LIBRE ACTION"
165,A,ADD,N,,,,MONICA,H0TX15124,DE LA CRUZ,,"DE LA CRUZ, MONICA",H,15,TX,REP,,,4.0,Advertising Expenses ,C00687103,,,,,,,,2022-09-21,G2022,,4495.71,2022-09-21 00:00:00,MAILER POSTAGE,1632302,ROBERT,JENTGENS,,,TREASURER,2022-09-23,F24,F24-24,202209239531815816,2022-09-23,"JENTGENS, ROBERT TREASURER",True,24,4092420221576816000,,,,False,True,,,,184826.35,,WASHINGTON,,,,UNITED STATES POSTAL SERVICE,,DC,470 L'ENFANT PLAZA SW,STE 604,,20024,https://docquery.fec.gov/cgi-bin/fecimg/?202209239531815816,1632302,48,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4092420221576828980,S,SE24.13736,"AMERICANS FOR PROSPERITY ACTION, INC. (AFP ACTION) DBA CVA ACTION AND DBA LIBRE ACTION"
166,A,ADD,N,,,,MONICA,H0TX15124,DE LA CRUZ,,"DE LA CRUZ, MONICA",H,15,TX,REP,,,4.0,Advertising Expenses ,C00687103,,,,,,,,2022-09-21,G2022,,6658.45,2022-09-21 00:00:00,MAILER PRODUCTION LIBRE ACTION,1632302,ROBERT,JENTGENS,,,TREASURER,2022-09-23,F24,F24-24,202209239531815803,2022-09-23,"JENTGENS, ROBERT TREASURER",True,24,4092420221576816000,,,,False,True,,,,184826.35,,MANDEVILLE,,,,PEOPLE WHO THINK,,LA,4522 LA-22,STE. 7,,22201,https://docquery.fec.gov/cgi-bin/fecimg/?202209239531815803,1632302,48,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4092420221576828955,S,SE24.13737,"AMERICANS FOR PROSPERITY ACTION, INC. (AFP ACTION) DBA CVA ACTION AND DBA LIBRE ACTION"
167,A,ADD,N,,,,MONICA,H0TX15124,DE LA CRUZ,,"DE LA CRUZ, MONICA",H,15,TX,REP,,,4.0,Advertising Expenses ,C00687103,,,,,,,,2022-09-21,G2022,,6173.78,2022-09-21 00:00:00,MAILER PRODUCTION,1632302,ROBERT,JENTGENS,,,TREASURER,2022-09-23,F24,F24-24,202209239531815803,2022-09-23,"JENTGENS, ROBERT TREASURER",True,24,4092420221576816000,,,,False,True,,,,184826.35,,MANDEVILLE,,,,PEOPLE WHO THINK,,LA,4522 LA-22,STE. 7,,22201,https://docquery.fec.gov/cgi-bin/fecimg/?202209239531815803,1632302,48,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4092420221576828954,S,SE24.13735,"AMERICANS FOR PROSPERITY ACTION, INC. (AFP ACTION) DBA CVA ACTION AND DBA LIBRE ACTION"
168,A,ADD,N,,,,MONICA,H0TX15124,DE LA CRUZ,,"DE LA CRUZ, MONICA",H,15,TX,REP,,,4.0,Advertising Expenses ,C00687103,,,,,,,,2022-09-09,G2022,,5432.0,2022-09-20 00:00:00,DOORHANGER PRODUCTION LIBRE ACTION,1646082,ROBERT,JENTGENS,,,TREASURER,2022-10-20,F3X,F3X-24,202210209541452019,2022-09-10,"JENTGENS, ROBERT TREASURER",False,24,4102120221590110147,,,,False,True,,,,245130.84,,MANDEVILLE,,,,PEOPLE WHO THINK,,LA,4522 LA-22,STE. 7,,22201,https://docquery.fec.gov/cgi-bin/fecimg/?202210209541452019,1646082,M10,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4111520221629525772,S,SE24.12505,"AMERICANS FOR PROSPERITY ACTION, INC. (AFP ACTION) DBA CVA ACTION AND DBA LIBRE ACTION"
169,A,ADD,N,,,,MONICA,H0TX15124,DE LA CRUZ,,"DE LA CRUZ, MONICA",H,15,TX,REP,,,4.0,Advertising Expenses ,C00687103,,,,,,,,2022-09-16,G2022,,60000.0,2022-09-20 00:00:00,MEDIA PLACEMENT LIBRE ACTION,1646082,ROBERT,JENTGENS,,,TREASURER,2022-10-20,F3X,F3X-24,202210209541451999,2022-09-17,"JENTGENS, ROBERT TREASURER",False,24,4102120221590110147,,,,False,True,,,,245130.84,,ARLINGTON,,,,IN PURSUIT OF LLC,,VA,1320 N. COURTHOUSE RD.,STE. 200,,22201,https://docquery.fec.gov/cgi-bin/fecimg/?202210209541451999,1646082,M10,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4111520221629525732,S,SE24.13639,"AMERICANS FOR PROSPERITY ACTION, INC. (AFP ACTION) DBA CVA ACTION AND DBA LIBRE ACTION"
170,A,ADD,N,,,,MONICA,H0TX15124,DE LA CRUZ,,"DE LA CRUZ, MONICA",H,15,TX,REP,,,4.0,Advertising Expenses ,C00687103,,,,,,,,2022-09-16,G2022,,9500.0,2022-09-16 00:00:00,CANVASSING,1646082,ROBERT,JENTGENS,,,TREASURER,2022-10-20,F3X,F3X-24,202210209541452075,2022-09-17,"JENTGENS, ROBERT TREASURER",False,24,4102120221590110147,,,,False,True,,,,245130.84,,DENVER,,,,TALENTWAVE INC.,,CO,4601 DTC BLVD.,STE 650,,80237,https://docquery.fec.gov/cgi-bin/fecimg/?202210209541452075,1646082,M10,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4111520221629525885,S,SE24.13696,"AMERICANS FOR PROSPERITY ACTION, INC. (AFP ACTION) DBA CVA ACTION AND DBA LIBRE ACTION"
171,A,ADD,N,,,,MONICA,H0TX15124,DE LA CRUZ,,"DE LA CRUZ, MONICA",H,15,TX,REP,,,4.0,Advertising Expenses ,C00687103,,,,,,,,2022-09-16,G2022,,9500.0,2022-09-16 00:00:00,CANVASSING,1630146,ROBERT,JENTGENS,,,TREASURER,2022-09-17,F24,F24-24,202209179528505659,2022-09-17,"JENTGENS, ROBERT TREASURER",True,24,4091720221575984018,,,,False,True,,,,161771.86,,DENVER,,,,TALENTWAVE INC.,,CO,4601 DTC BLVD.,STE 650,,80237,https://docquery.fec.gov/cgi-bin/fecimg/?202209179528505659,1630146,48,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4091720221575994664,S,SE24.13696,"AMERICANS FOR PROSPERITY ACTION, INC. (AFP ACTION) DBA CVA ACTION AND DBA LIBRE ACTION"
172,A,ADD,N,,,,MONICA,H0TX15124,DE LA CRUZ,,"DE LA CRUZ, MONICA",H,15,TX,REP,,,4.0,Advertising Expenses ,C00687103,,,,,,,,2022-09-16,G2022,,2754.69,2022-09-16 00:00:00,CANVASSING,1630146,ROBERT,JENTGENS,,,TREASURER,2022-09-17,F24,F24-24,202209179528505646,2022-09-17,"JENTGENS, ROBERT TREASURER",True,24,4091720221575984018,,,,False,True,,,,161771.86,,ARLINGTON,,,,AMERICANS FOR PROSPERITY,,VA,1310 N. COURTHOUSE RD.,STE. 700,,22201,https://docquery.fec.gov/cgi-bin/fecimg/?202209179528505646,1630146,48,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4091720221575994638,S,SE24.13670,"AMERICANS FOR PROSPERITY ACTION, INC. (AFP ACTION) DBA CVA ACTION AND DBA LIBRE ACTION"
173,A,ADD,N,,,,MONICA,H0TX15124,DE LA CRUZ,,"DE LA CRUZ, MONICA",H,15,TX,REP,,,4.0,Advertising Expenses ,C00687103,,,,,,,,2022-09-16,G2022,,60000.0,2022-09-16 00:00:00,MEDIA PLACEMENT LIBRE ACTION,1630146,ROBERT,JENTGENS,,,TREASURER,2022-09-17,F24,F24-24,202209179528505630,2022-09-17,"JENTGENS, ROBERT TREASURER",True,24,4091720221575984018,,,,False,True,,,,161771.86,,ARLINGTON,,,,IN PURSUIT OF LLC,,VA,1320 N. COURTHOUSE RD.,STE. 200,,22201,https://docquery.fec.gov/cgi-bin/fecimg/?202209179528505630,1630146,48,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4091720221575994607,S,SE24.13639,"AMERICANS FOR PROSPERITY ACTION, INC. (AFP ACTION) DBA CVA ACTION AND DBA LIBRE ACTION"
174,A,ADD,N,,,,MONICA,H0TX15124,DE LA CRUZ,,"DE LA CRUZ, MONICA",H,15,TX,REP,,,4.0,Advertising Expenses ,C00687103,,,,,,,,2022-09-16,G2022,,12500.0,2022-09-16 00:00:00,MEDIA PRODUCTION LIBRE ACTION,1630146,ROBERT,JENTGENS,,,TREASURER,2022-09-17,F24,F24-24,202209179528505630,2022-09-17,"JENTGENS, ROBERT TREASURER",True,24,4091720221575984018,,,,False,True,,,,161771.86,,MANDEVILLE,,,,PEOPLE WHO THINK,,LA,4522 LA-22,STE. 7,,22201,https://docquery.fec.gov/cgi-bin/fecimg/?202209179528505630,1630146,48,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4091720221575994606,S,SE24.13638,"AMERICANS FOR PROSPERITY ACTION, INC. (AFP ACTION) DBA CVA ACTION AND DBA LIBRE ACTION"
175,A,ADD,N,,,,MONICA,H0TX15124,DE LA CRUZ,,"DE LA CRUZ, MONICA",H,15,TX,REP,,,4.0,Advertising Expenses ,C00687103,,,,,,,,2022-09-09,G2022,,4435.0,2022-09-14 00:00:00,DOORHANGER PRODUCTION,1646082,ROBERT,JENTGENS,,,TREASURER,2022-10-20,F3X,F3X-24,202210209541452010,2022-09-10,"JENTGENS, ROBERT TREASURER",False,24,4102120221590110147,,,,False,True,,,,245130.84,,MANDEVILLE,,,,PEOPLE WHO THINK,,LA,4522 LA-22,STE. 7,,22201,https://docquery.fec.gov/cgi-bin/fecimg/?202210209541452010,1646082,M10,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4111520221629525755,S,SE24.12506,"AMERICANS FOR PROSPERITY ACTION, INC. (AFP ACTION) DBA CVA ACTION AND DBA LIBRE ACTION"
176,A,ADD,N,,,,MONICA,H0TX15124,DE LA CRUZ,,"DE LA CRUZ, MONICA",H,15,TX,REP,,,4.0,Advertising Expenses ,C00687103,,,,,,,,2022-09-01,G2022,,700.0,2022-09-13 00:00:00,MEDIA PRODUCTION LIBRE ACTION,1646082,ROBERT,JENTGENS,,,TREASURER,2022-10-20,F3X,F3X-24,202210209541452083,2022-09-02,"JENTGENS, ROBERT TREASURER",False,24,4102120221590110147,,,,False,True,,,,245130.84,,ARLINGTON,,,,TARGETED VICTORY LLC,,VA,2311 WILSON BOULEVARD,SUITE 200,,22201,https://docquery.fec.gov/cgi-bin/fecimg/?202210209541452083,1646082,M10,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4111520221629525901,S,SE24.12427,"AMERICANS FOR PROSPERITY ACTION, INC. (AFP ACTION) DBA CVA ACTION AND DBA LIBRE ACTION"
177,A,ADD,N,,,,MONICA,H0TX15124,DE LA CRUZ,,"DE LA CRUZ, MONICA",H,15,TX,REP,,,4.0,Advertising Expenses ,C00687103,,,,,,,,2022-09-01,G2022,,700.0,2022-09-13 00:00:00,MEDIA PRODUCTION,1646082,ROBERT,JENTGENS,,,TREASURER,2022-10-20,F3X,F3X-24,202210209541452083,2022-09-02,"JENTGENS, ROBERT TREASURER",False,24,4102120221590110147,,,,False,True,,,,245130.84,,ARLINGTON,,,,TARGETED VICTORY LLC,,VA,2311 WILSON BOULEVARD,SUITE 200,,22201,https://docquery.fec.gov/cgi-bin/fecimg/?202210209541452083,1646082,M10,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4111520221629525900,S,SE24.12426,"AMERICANS FOR PROSPERITY ACTION, INC. (AFP ACTION) DBA CVA ACTION AND DBA LIBRE ACTION"
178,A,ADD,N,,,,MONICA,H0TX15124,DE LA CRUZ,,"DE LA CRUZ, MONICA",H,15,TX,REP,,,4.0,Advertising Expenses ,C00687103,,,,,,,,2022-09-01,G2022,,3750.0,2022-09-09 00:00:00,CANVASSING,1646082,ROBERT,JENTGENS,,,TREASURER,2022-10-20,F3X,F3X-24,202210209541452060,2022-09-03,"JENTGENS, ROBERT TREASURER",False,24,4102120221590110147,,,,False,True,,,,245130.84,,DENVER,,,,TALENTWAVE INC.,,CO,4601 DTC BLVD.,STE 650,,80237,https://docquery.fec.gov/cgi-bin/fecimg/?202210209541452060,1646082,M10,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4111520221629525855,S,SE24.12472,"AMERICANS FOR PROSPERITY ACTION, INC. (AFP ACTION) DBA CVA ACTION AND DBA LIBRE ACTION"
179,A,ADD,N,,,,MONICA,H0TX15124,DE LA CRUZ,,"DE LA CRUZ, MONICA",H,15,TX,REP,,,4.0,Advertising Expenses ,C00687103,,,,,,,,2022-09-01,G2022,,11107.63,2022-09-09 00:00:00,CANVASSING,1646082,ROBERT,JENTGENS,,,TREASURER,2022-10-20,F3X,F3X-24,202210209541451962,2022-09-03,"JENTGENS, ROBERT TREASURER",False,24,4102120221590110147,,,,False,True,,,,245130.84,,ARLINGTON,,,,AMERICANS FOR PROSPERITY,,VA,1310 N. COURTHOUSE RD.,STE. 700,,22201,https://docquery.fec.gov/cgi-bin/fecimg/?202210209541451962,1646082,M10,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4111520221629525658,S,SE24.12449,"AMERICANS FOR PROSPERITY ACTION, INC. (AFP ACTION) DBA CVA ACTION AND DBA LIBRE ACTION"
180,A,ADD,N,,,,MONICA,H0TX15124,DE LA CRUZ,,"DE LA CRUZ, MONICA",H,15,TX,REP,,,4.0,Advertising Expenses ,C00687103,,,,,,,,2022-09-09,G2022,,4435.0,2022-09-09 00:00:00,DOORHANGER PRODUCTION,1628978,ROBERT,JENTGENS,,,TREASURER,2022-09-10,F24,F24-24,202209109528388844,2022-09-10,"JENTGENS, ROBERT TREASURER",True,24,4091020221575284010,,,,False,True,,,,77017.17,,MANDEVILLE,,,,PEOPLE WHO THINK,,LA,4522 LA-22,STE. 7,,22201,https://docquery.fec.gov/cgi-bin/fecimg/?202209109528388844,1628978,48,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4091020221575295051,S,SE24.12506,"AMERICANS FOR PROSPERITY ACTION, INC. (AFP ACTION) DBA CVA ACTION AND DBA LIBRE ACTION"
181,A,ADD,N,,,,MONICA,H0TX15124,DE LA CRUZ,,"DE LA CRUZ, MONICA",H,15,TX,REP,,,4.0,Advertising Expenses ,C00687103,,,,,,,,2022-09-09,G2022,,5432.0,2022-09-09 00:00:00,DOORHANGER PRODUCTION LIBRE ACTION,1628978,ROBERT,JENTGENS,,,TREASURER,2022-09-10,F24,F24-24,202209109528388842,2022-09-10,"JENTGENS, ROBERT TREASURER",True,24,4091020221575284010,,,,False,True,,,,77017.17,,MANDEVILLE,,,,PEOPLE WHO THINK,,LA,4522 LA-22,STE. 7,,22201,https://docquery.fec.gov/cgi-bin/fecimg/?202209109528388842,1628978,48,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4091020221575295047,S,SE24.12505,"AMERICANS FOR PROSPERITY ACTION, INC. (AFP ACTION) DBA CVA ACTION AND DBA LIBRE ACTION"
182,A,ADD,N,,,,MONICA,H0TX15124,DE LA CRUZ,,"DE LA CRUZ, MONICA",H,15,TX,REP,,,4.0,Advertising Expenses ,C00687103,,,,,,,,2022-09-03,G2022,,492.54,2022-09-03 00:00:00,DOORHANGER PRODUCTION LIBRE ACTION,1628293,ROB,JENTGENS,,,TREASURER,2022-09-04,F24,F24-24,202209049528351453,2022-09-04,"JENTGENS, ROB TREASURER",True,24,4090520221568048001,,,,False,True,,,,67150.17,,MCALLEN,,,,PAPER CHASE PRINTING,,TX,2208 PRIMROSE AVENUE,STE. HB,,78504,https://docquery.fec.gov/cgi-bin/fecimg/?202209049528351453,1628293,48,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4090520221568053004,S,SE24.12477,"AMERICANS FOR PROSPERITY ACTION, INC. (AFP ACTION) DBA CVA ACTION AND DBA LIBRE ACTION"
183,A,ADD,N,,,,MONICA,H0TX15124,DE LA CRUZ,,"DE LA CRUZ, MONICA",H,15,TX,REP,,,4.0,Advertising Expenses ,C00687103,,,,,,,,2022-09-01,G2022,,700.0,2022-09-01 00:00:00,MEDIA PRODUCTION LIBRE ACTION,1628255,ROBERT,JENTGENS,,,TREASURER,2022-09-03,F24,F24-24,202209039528351194,2022-09-02,"JENTGENS, ROBERT TREASURER",True,24,4090320221568013020,,,,False,True,,,,66657.63,,ARLINGTON,,,,TARGETED VICTORY LLC,,VA,2311 WILSON BOULEVARD,SUITE 200,,22201,https://docquery.fec.gov/cgi-bin/fecimg/?202209039528351194,1628255,48,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4090320221568031143,S,SE24.12427,"AMERICANS FOR PROSPERITY ACTION, INC. (AFP ACTION) DBA CVA ACTION AND DBA LIBRE ACTION"
184,A,ADD,N,,,,MONICA,H0TX15124,DE LA CRUZ,,"DE LA CRUZ, MONICA",H,15,TX,REP,,,4.0,Advertising Expenses ,C00687103,,,,,,,,2022-09-01,G2022,,700.0,2022-09-01 00:00:00,MEDIA PRODUCTION,1628255,ROBERT,JENTGENS,,,TREASURER,2022-09-03,F24,F24-24,202209039528351193,2022-09-02,"JENTGENS, ROBERT TREASURER",True,24,4090320221568013020,,,,False,True,,,,66657.63,,ARLINGTON,,,,TARGETED VICTORY LLC,,VA,2311 WILSON BOULEVARD,SUITE 200,,22201,https://docquery.fec.gov/cgi-bin/fecimg/?202209039528351193,1628255,48,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4090320221568031142,S,SE24.12426,"AMERICANS FOR PROSPERITY ACTION, INC. (AFP ACTION) DBA CVA ACTION AND DBA LIBRE ACTION"
185,A,ADD,N,,,,MONICA,H0TX15124,DE LA CRUZ,,"DE LA CRUZ, MONICA",H,15,TX,REP,,,4.0,Advertising Expenses ,C00687103,,,,,,,,2022-09-01,G2022,,3750.0,2022-09-01 00:00:00,CANVASSING,1628255,ROBERT,JENTGENS,,,TREASURER,2022-09-03,F24,F24-24,202209039528351188,2022-09-03,"JENTGENS, ROBERT TREASURER",True,24,4090320221568013020,,,,False,True,,,,66657.63,,DENVER,,,,TALENTWAVE INC.,,CO,4601 DTC BLVD.,STE 650,,80237,https://docquery.fec.gov/cgi-bin/fecimg/?202209039528351188,1628255,48,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4090320221568031132,S,SE24.12472,"AMERICANS FOR PROSPERITY ACTION, INC. (AFP ACTION) DBA CVA ACTION AND DBA LIBRE ACTION"
186,A,ADD,N,,,,MONICA,H0TX15124,DE LA CRUZ,,"DE LA CRUZ, MONICA",H,15,TX,REP,,,4.0,Advertising Expenses ,C00687103,,,,,,,,2022-09-01,G2022,,11107.63,2022-09-01 00:00:00,CANVASSING,1628255,ROBERT,JENTGENS,,,TREASURER,2022-09-03,F24,F24-24,202209039528351175,2022-09-03,"JENTGENS, ROBERT TREASURER",True,24,4090320221568013020,,,,False,True,,,,66657.63,,ARLINGTON,,,,AMERICANS FOR PROSPERITY,,VA,1310 N. COURTHOUSE RD.,STE. 700,,22201,https://docquery.fec.gov/cgi-bin/fecimg/?202209039528351175,1628255,48,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4090320221568031105,S,SE24.12449,"AMERICANS FOR PROSPERITY ACTION, INC. (AFP ACTION) DBA CVA ACTION AND DBA LIBRE ACTION"
187,A,ADD,N,,,,MONICA,H0TX15124,DE LA CRUZ,,"DE LA CRUZ, MONICA",H,15,TX,REP,,,4.0,Advertising Expenses ,C00687103,,,,,,,,2022-08-15,G2022,,1000.0,2022-08-23 00:00:00,MEDIA PRODUCTION LIBRE ACTION,1631917,ROBERT,JENTGENS,,,TREASURER,2022-09-20,F3X,F3X-24,202209209531791080,2022-09-20,"JENTGENS, ROBERT TREASURER",False,24,4092120221576292080,,,,False,True,,,,50400.0,,ARLINGTON,,,,TARGETED VICTORY LLC,,VA,2311 WILSON BOULEVARD,SUITE 200,,22201,https://docquery.fec.gov/cgi-bin/fecimg/?202209209531791080,1631917,M9,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4092320221576785197,S,SE24.12309,"AMERICANS FOR PROSPERITY ACTION, INC. (AFP ACTION) DBA CVA ACTION AND DBA LIBRE ACTION"
188,A,ADD,N,,,,MONICA,H0TX15124,DE LA CRUZ,,"DE LA CRUZ, MONICA",H,15,TX,REP,,,4.0,Advertising Expenses ,C00687103,,,,,,,,2022-08-15,G2022,,1000.0,2022-08-23 00:00:00,MEDIA PRODUCTION,1631917,ROBERT,JENTGENS,,,TREASURER,2022-09-20,F3X,F3X-24,202209209531791079,2022-09-20,"JENTGENS, ROBERT TREASURER",False,24,4092120221576292080,,,,False,True,,,,50400.0,,ARLINGTON,,,,TARGETED VICTORY LLC,,VA,2311 WILSON BOULEVARD,SUITE 200,,22201,https://docquery.fec.gov/cgi-bin/fecimg/?202209209531791079,1631917,M9,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4092320221576785196,S,SE24.12308,"AMERICANS FOR PROSPERITY ACTION, INC. (AFP ACTION) DBA CVA ACTION AND DBA LIBRE ACTION"
