,action_code,action_code_full,amendment_indicator,amendment_number,back_reference_schedule_name,back_reference_transaction_id,candidate_first_name,candidate_id,candidate_last_name,candidate_middle_name,candidate_name,candidate_office,candidate_office_district,candidate_office_state,candidate_party,candidate_prefix,candidate_suffix,category_code,category_code_full,committee_id,conduit_committee_city,conduit_committee_id,conduit_committee_name,conduit_committee_state,conduit_committee_street1,conduit_committee_street2,conduit_committee_zip,disbursement_dt,dissemination_date,election_type,election_type_full,expenditure_amount,expenditure_date,expenditure_description,file_number,filer_first_name,filer_last_name,filer_middle_name,filer_prefix,filer_suffix,filing_date,filing_form,form_line_number,image_number,independent_sign_date,independent_sign_name,is_notice,line_number,link_id,memo_code,memo_code_full,memo_text,memoed_subtotal,most_recent,notary_commission_expiration_date,notary_sign_date,notary_sign_name,office_total_ytd,original_sub_id,payee_city,payee_first_name,payee_last_name,payee_middle_name,payee_name,payee_prefix,payee_state,payee_street_1,payee_street_2,payee_suffix,payee_zip,pdf_url,previous_file_number,report_type,report_year,schedule_type,schedule_type_full,sub_id,support_oppose_indicator,transaction_id,committee
172,A,ADD,N,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,004,Advertising Expenses ,C00486845,,,,,,,,,2022-09-06,G2022,,7421.76,2022-08-26 00:00:00,MAILER & POSTAGE,1631700,PATRICK,COLLINS,,,,2022-09-20,F3X,F3X-24,202209209528750819,2022-09-20,"COLLINS, PATRICK",False,24.0,4092020221576068999,,,,False,True,,,,29695.03,,WASHINGTON,,,,THE PIVOT GROUP,,DC,1250 HALF ST SE,APT 357,,200034908.0,https://docquery.fec.gov/cgi-bin/fecimg/?202209209528750819,1631700,M9,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4092220221576546570,S,VVAG5ARF354,LCV VICTORY FUND
173,A,ADD,N,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,004,Advertising Expenses ,C00486845,,,,,,,,,2022-08-31,G2022,,18422.3,2022-08-26 00:00:00,DIGITAL AD BUY,1631700,PATRICK,COLLINS,,,,2022-09-20,F3X,F3X-24,202209209528750799,2022-09-20,"COLLINS, PATRICK",False,24.0,4092020221576068999,,,,False,True,,,,29695.03,,ARLINGTON,,,,BLUEPRINT INTERACTIVE,,VA,2307 N TRENTON ST,,,222074040.0,https://docquery.fec.gov/cgi-bin/fecimg/?202209209528750799,1631700,M9,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4092220221576546531,S,VVAG5ARF1E1,LCV VICTORY FUND
174,A,ADD,N,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,004,Advertising Expenses ,C90021452,,,,,,,,,,G2022,GENERAL,12814.53,2022-08-22 00:00:00,ACTUAL COST - IN-KIND FOR CANVASSING SERVICES 8/22-8/28 AS DISCLOSED ON 8/24 48-HR REPORT,1640408,,,,,,2022-10-14,F5,,202210149532543880,,,False,,4101520221588296001,,,,False,True,,,,71108.92,,NEW YORK,,,,WORKERS VOTE,,NY,275 7TH AVE,FL 16,,100018408.0,https://docquery.fec.gov/cgi-bin/fecimg/?202210149532543880,1640408,Q3,2022,SE-F57,FOR EACH INDEPENDENT EXPENDITURE MADE,4102720221592352256,S,500025253,WE VOTE WE WIN
175,A,ADD,N,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,004,Advertising Expenses ,C90021452,,,,,,,,,,G2022,GENERAL,13654.98,2022-08-22 00:00:00,ESTIMATED COST - IN-KIND FOR CANVASSING SERVICES 8/22-8/28,1627157,,,,,,2022-08-24,F5,,202208249528242183,,,True,,4082420221565997000,,,,False,True,,,,28515.79,,NEW YORK,,,,WORKERS VOTE,,NY,275 7TH AVE,FL 16,,100018408.0,https://docquery.fec.gov/cgi-bin/fecimg/?202208249528242183,1627157,48,2022,SE-F57,FOR EACH INDEPENDENT EXPENDITURE MADE,4082420221565998124,S,500025253,WE VOTE WE WIN
176,A,ADD,N,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C00620971,,,,,,,,,2022-08-15,G2022,,3413.05,2022-08-15 00:00:00,CANVASSING SERVICES,1642349,BEN,UNGER,,,,2022-10-15,F3X,F3X-24,202210159536889189,2022-10-15,"UNGER, BEN",False,24.0,4101520221588295112,,,,False,True,,,,28092.61,,WASHINGTON,,,,FOR OUR FUTURE ACTION FUND,,DC,PO BOX 34390,,,200434390.0,https://docquery.fec.gov/cgi-bin/fecimg/?202210159536889189,1642349,Q3,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4110820221616634437,S,VSG8MA2XW89,FOR OUR FUTURE
177,A,ADD,N,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C00620971,,,,,,,,,2022-08-15,G2022,,117.74,2022-08-15 00:00:00,"CANVASSING LITERATURE PRINTING, PRODUCTION, AND SHIPPING",1642349,BEN,UNGER,,,,2022-10-15,F3X,F3X-24,202210159536889179,2022-10-15,"UNGER, BEN",False,24.0,4101520221588295112,,,,False,True,,,,28092.61,,CHICAGO,,,,PENDULUM CREATIVE GROUP LLC,,IL,4200 W DIVERSEY AVE,STE 23B,,606392047.0,https://docquery.fec.gov/cgi-bin/fecimg/?202210159536889179,1642349,Q3,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4110820221616634417,S,VSG8MA2XW97,FOR OUR FUTURE
178,A,ADD,N,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,004,Advertising Expenses ,C90021452,,,,,,,,,,G2022,GENERAL,3864.41,2022-08-15 00:00:00,IN-KIND FOR CANVASSING SERVICES 8/15-8/21,1640408,,,,,,2022-10-14,F5,,202210149532543879,,,False,,4101520221588296001,,,,False,True,,,,71108.92,,NEW YORK,,,,WORKERS VOTE,,NY,275 7TH AVE,FL 16,,100018408.0,https://docquery.fec.gov/cgi-bin/fecimg/?202210149532543879,1640408,Q3,2022,SE-F57,FOR EACH INDEPENDENT EXPENDITURE MADE,4102720221592352253,S,500025250,WE VOTE WE WIN
179,A,ADD,N,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,004,Advertising Expenses ,C90021452,,,,,,,,,,G2022,GENERAL,3864.41,2022-08-15 00:00:00,IN-KIND FOR CANVASSING SERVICES 8/15-8/21,1627157,,,,,,2022-08-24,F5,,202208249528242182,,,True,,4082420221565997000,,,,False,True,,,,28515.79,,NEW YORK,,,,WORKERS VOTE,,NY,275 7TH AVE,FL 16,,100018408.0,https://docquery.fec.gov/cgi-bin/fecimg/?202208249528242182,1627157,48,2022,SE-F57,FOR EACH INDEPENDENT EXPENDITURE MADE,4082420221565998121,S,500025250,WE VOTE WE WIN
180,A,ADD,N,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C00620971,,,,,,,,,2022-08-15,G2022,,2708.1,2022-08-15 00:00:00,CANVASSING SERVICES (ESTIMATE),1624829,BEN,UNGER,,,,2022-08-17,F24,F24-24,202208179525506850,2022-08-17,"UNGER, BEN",True,24.0,4081820221565083000,,,,False,True,,,,7435.1,,WASHINGTON,,,,FOR OUR FUTURE ACTION FUND,,DC,PO BOX 34390,,,200434390.0,https://docquery.fec.gov/cgi-bin/fecimg/?202208179525506850,1624829,48,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4081820221565449150,S,VSG8MA2XW89,FOR OUR FUTURE
181,A,ADD,N,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C00620971,,,,,,,,,2022-08-15,G2022,,157.08,2022-08-15 00:00:00,"CANVASSING LITERATURE PRINTING, PRODUCTION, AND SHIPPING (ESTIMATE)",1624829,BEN,UNGER,,,,2022-08-17,F24,F24-24,202208179525506848,2022-08-17,"UNGER, BEN",True,24.0,4081820221565083000,,,,False,True,,,,7435.1,,CHICAGO,,,,PENDULUM CREATIVE GROUP LLC,,IL,4200 W DIVERSEY AVE,STE 23B,,606392047.0,https://docquery.fec.gov/cgi-bin/fecimg/?202208179525506848,1624829,48,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4081820221565449147,S,VSG8MA2XW97,FOR OUR FUTURE
182,A,ADD,N,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,004,Advertising Expenses ,C90021452,,,,,,,,,,G2022,GENERAL,39.74,2022-08-13 00:00:00,IN-KIND FOR CANVASSING SERVICES,1640408,,,,,,2022-10-14,F5,,202210149532543861,,,False,,4101520221588296001,,,,False,True,,,,71108.92,,ALAMEDA,,,,OPERATING ENGINEERS LOCAL UNION #3 STATEWIDE PAC,,CA,1620 S LOOP RD,,,945027085.0,https://docquery.fec.gov/cgi-bin/fecimg/?202210149532543861,1640408,Q3,2022,SE-F57,FOR EACH INDEPENDENT EXPENDITURE MADE,4102720221592352200,S,500025804,WE VOTE WE WIN
183,A,ADD,N,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C00620971,,,,,,,,,2022-08-08,G2022,,3509.47,2022-08-08 00:00:00,PHONE BANKING SERVICES,1642349,BEN,UNGER,,,,2022-10-15,F3X,F3X-24,202210159536889192,2022-10-15,"UNGER, BEN",False,24.0,4101520221588295112,,,,False,True,,,,28092.61,,WASHINGTON,,,,FOR OUR FUTURE ACTION FUND,,DC,PO BOX 34390,,,200434390.0,https://docquery.fec.gov/cgi-bin/fecimg/?202210159536889192,1642349,Q3,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4110820221616634442,S,VSG8MA2XED9,FOR OUR FUTURE
184,A,ADD,N,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C00620971,,,,,,,,,2022-08-08,G2022,,47.1,2022-08-08 00:00:00,"CANVASSING LITERATURE PRINTING, PRODUCTION, AND SHIPPING",1642349,BEN,UNGER,,,,2022-10-15,F3X,F3X-24,202210159536889182,2022-10-15,"UNGER, BEN",False,24.0,4101520221588295112,,,,False,True,,,,28092.61,,CHICAGO,,,,PENDULUM CREATIVE GROUP LLC,,IL,4200 W DIVERSEY AVE,STE 23B,,606392047.0,https://docquery.fec.gov/cgi-bin/fecimg/?202210159536889182,1642349,Q3,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4110820221616634423,S,VSG8MA2XEE7,FOR OUR FUTURE
185,A,ADD,N,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C00620971,,,,,,,,,2022-08-08,G2022,,579.21,2022-08-08 00:00:00,PHONE BANK,1642349,BEN,UNGER,,,,2022-10-15,F3X,F3X-24,202210159536889166,2022-10-15,"UNGER, BEN",False,24.0,4101520221588295112,,,,False,True,,,,28092.61,,OAKLAND,,,,"TOSKR, INC",,CA,1330 BROADWAY,FL 3,,946122503.0,https://docquery.fec.gov/cgi-bin/fecimg/?202210159536889166,1642349,Q3,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4110820221616634392,S,VSG8MA2XEF4,FOR OUR FUTURE
186,A,ADD,N,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C00620971,,,,,,,,,2022-08-08,G2022,,593.91,2022-08-08 00:00:00,CANVASSING SERVICES,1642349,BEN,UNGER,,,,2022-10-15,F3X,F3X-24,202210159536889152,2022-10-15,"UNGER, BEN",False,24.0,4101520221588295112,,,,False,True,,,,28092.61,,WASHINGTON,,,,FOR OUR FUTURE ACTION FUND,,DC,PO BOX 34390,,,200434390.0,https://docquery.fec.gov/cgi-bin/fecimg/?202210159536889152,1642349,Q3,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4110820221616634365,S,VSG8MA2XEC1,FOR OUR FUTURE
187,A,ADD,N,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,004,Advertising Expenses ,C90021452,,,,,,,,,,G2022,GENERAL,4794.92,2022-08-08 00:00:00,ACTUAL COST - IN-KIND FOR CANVASSING SERVICES 8/8-8/14 AS DISCLOSED ON 8/10 48-HR REPORT,1640408,,,,,,2022-10-14,F5,,202210149532543877,,,False,,4101520221588296001,,,,False,True,,,,71108.92,,NEW YORK,,,,WORKERS VOTE,,NY,275 7TH AVE,FL 16,,100018408.0,https://docquery.fec.gov/cgi-bin/fecimg/?202210149532543877,1640408,Q3,2022,SE-F57,FOR EACH INDEPENDENT EXPENDITURE MADE,4102720221592352246,S,500024826,WE VOTE WE WIN
188,A,ADD,N,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C00620971,,,,,,,,,2022-08-08,G2022,,2784.6,2022-08-08 00:00:00,PHONE BANKING SERVICES (ESTIMATE),1622845,BEN,UNGER,,,,2022-08-10,F24,F24-24,202208109525239829,2022-08-10,"UNGER, BEN",True,24.0,4081120221563942004,,,,False,True,,,,4569.92,,WASHINGTON,,,,FOR OUR FUTURE ACTION FUND,,DC,PO BOX 34390,,,200434390.0,https://docquery.fec.gov/cgi-bin/fecimg/?202208109525239829,1622845,48,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4081120221563996033,S,VSG8MA2XED9,FOR OUR FUTURE
189,A,ADD,N,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C00620971,,,,,,,,,2022-08-08,G2022,,62.83,2022-08-08 00:00:00,"CANVASSING LITERATURE PRINTING, PRODUCTION, AND SHIPPING (ESTIMATE)",1622845,BEN,UNGER,,,,2022-08-10,F24,F24-24,202208109525239828,2022-08-10,"UNGER, BEN",True,24.0,4081120221563942004,,,,False,True,,,,4569.92,,CHICAGO,,,,PENDULUM CREATIVE GROUP LLC,,IL,4200 W DIVERSEY AVE,STE 23B,,606392047.0,https://docquery.fec.gov/cgi-bin/fecimg/?202208109525239828,1622845,48,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4081120221563996030,S,VSG8MA2XEE7,FOR OUR FUTURE
190,A,ADD,N,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C00620971,,,,,,,,,2022-08-08,G2022,,1251.25,2022-08-08 00:00:00,PHONE BANK (ESTIMATE),1622845,BEN,UNGER,,,,2022-08-10,F24,F24-24,202208109525239825,2022-08-10,"UNGER, BEN",True,24.0,4081120221563942004,,,,False,True,,,,4569.92,,OAKLAND,,,,"TOSKR, INC",,CA,1330 BROADWAY,FL 3,,946122503.0,https://docquery.fec.gov/cgi-bin/fecimg/?202208109525239825,1622845,48,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4081120221563996025,S,VSG8MA2XEF4,FOR OUR FUTURE
191,A,ADD,N,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C00620971,,,,,,,,,2022-08-08,G2022,,471.24,2022-08-08 00:00:00,CANVASSING SERVICES (ESTIMATE),1622845,BEN,UNGER,,,,2022-08-10,F24,F24-24,202208109525239823,2022-08-10,"UNGER, BEN",True,24.0,4081120221563942004,,,,False,True,,,,4569.92,,WASHINGTON,,,,FOR OUR FUTURE ACTION FUND,,DC,PO BOX 34390,,,200434390.0,https://docquery.fec.gov/cgi-bin/fecimg/?202208109525239823,1622845,48,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4081120221563996020,S,VSG8MA2XEC1,FOR OUR FUTURE
192,A,ADD,N,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,004,Advertising Expenses ,C90021452,,,,,,,,,,G2022,GENERAL,3000.0,2022-08-08 00:00:00,ESTIMATED COST - IN-KIND FOR CANVASSING SERVICES 8/8-8/14,1622843,,,,,,2022-08-10,F5,,202208109525239809,,,True,,4081120221563944000,,,,False,True,,,,10996.4,,NEW YORK,,,,WORKERS VOTE,,NY,275 7TH AVE,FL 16,,100018408.0,https://docquery.fec.gov/cgi-bin/fecimg/?202208109525239809,1622843,48,2022,SE-F57,FOR EACH INDEPENDENT EXPENDITURE MADE,4081120221563945008,S,500024826,WE VOTE WE WIN
193,A,ADD,N,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,004,Advertising Expenses ,C90021452,,,,,,,,,,G2022,GENERAL,2373.26,2022-08-06 00:00:00,IN-KIND FOR CANVASSING SERVICES,1640408,,,,,,2022-10-14,F5,,202210149532543875,,,False,,4101520221588296001,,,,False,True,,,,71108.92,,NEW YORK,,,,WORKERS VOTE,,NY,275 7TH AVE,FL 16,,100018408.0,https://docquery.fec.gov/cgi-bin/fecimg/?202210149532543875,1640408,Q3,2022,SE-F57,FOR EACH INDEPENDENT EXPENDITURE MADE,4102720221592352242,S,500024825,WE VOTE WE WIN
194,A,ADD,N,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,004,Advertising Expenses ,C90021452,,,,,,,,,,G2022,GENERAL,2373.26,2022-08-06 00:00:00,IN-KIND FOR CANVASSING SERVICES,1622843,,,,,,2022-08-10,F5,,202208109525239808,,,True,,4081120221563944000,,,,False,True,,,,10996.4,,NEW YORK,,,,WORKERS VOTE,,NY,275 7TH AVE,FL 16,,100018408.0,https://docquery.fec.gov/cgi-bin/fecimg/?202208109525239808,1622843,48,2022,SE-F57,FOR EACH INDEPENDENT EXPENDITURE MADE,4081120221563945005,S,500024825,WE VOTE WE WIN
195,A,ADD,N,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,004,Advertising Expenses ,C90021452,,,,,,,,,,G2022,GENERAL,1067.18,2022-08-03 00:00:00,IN-KIND FOR CANVASSING SERVICES,1640408,,,,,,2022-10-14,F5,,202210149532543874,,,False,,4101520221588296001,,,,False,True,,,,71108.92,,NEW YORK,,,,WORKERS VOTE,,NY,275 7TH AVE,FL 16,,100018408.0,https://docquery.fec.gov/cgi-bin/fecimg/?202210149532543874,1640408,Q3,2022,SE-F57,FOR EACH INDEPENDENT EXPENDITURE MADE,4102720221592352238,S,500024823,WE VOTE WE WIN
196,A,ADD,N,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,004,Advertising Expenses ,C90021452,,,,,,,,,,G2022,GENERAL,1067.18,2022-08-03 00:00:00,IN-KIND FOR CANVASSING SERVICES,1622843,,,,,,2022-08-10,F5,,202208109525239808,,,True,,4081120221563944000,,,,False,True,,,,10996.4,,NEW YORK,,,,WORKERS VOTE,,NY,275 7TH AVE,FL 16,,100018408.0,https://docquery.fec.gov/cgi-bin/fecimg/?202208109525239808,1622843,48,2022,SE-F57,FOR EACH INDEPENDENT EXPENDITURE MADE,4081120221563945004,S,500024823,WE VOTE WE WIN
197,A,ADD,N,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,004,Advertising Expenses ,C90021452,,,,,,,,,,G2022,GENERAL,1150.28,2022-08-02 00:00:00,IN-KIND FOR CANVASSING SERVICES,1640408,,,,,,2022-10-14,F5,,202210149532543873,,,False,,4101520221588296001,,,,False,True,,,,71108.92,,NEW YORK,,,,WORKERS VOTE,,NY,275 7TH AVE,FL 16,,100018408.0,https://docquery.fec.gov/cgi-bin/fecimg/?202210149532543873,1640408,Q3,2022,SE-F57,FOR EACH INDEPENDENT EXPENDITURE MADE,4102720221592352235,S,500024824,WE VOTE WE WIN
198,A,ADD,N,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,004,Advertising Expenses ,C90021452,,,,,,,,,,G2022,GENERAL,1150.28,2022-08-02 00:00:00,IN-KIND FOR CANVASSING SERVICES,1622843,,,,,,2022-08-10,F5,,202208109525239808,,,True,,4081120221563944000,,,,False,True,,,,10996.4,,NEW YORK,,,,WORKERS VOTE,,NY,275 7TH AVE,FL 16,,100018408.0,https://docquery.fec.gov/cgi-bin/fecimg/?202208109525239808,1622843,48,2022,SE-F57,FOR EACH INDEPENDENT EXPENDITURE MADE,4081120221563945003,S,500024824,WE VOTE WE WIN
199,A,ADD,N,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,002,Travel Expenses,C90021452,,,,,,,,,,G2022,GENERAL,900.0,2022-08-01 00:00:00,ESTIMATED COST FOR CAR RENTAL,1640408,,,,,,2022-10-14,F5,,202210149532543859,,,False,,4101520221588296001,,,,False,True,,,,71108.92,,PARSIPPANY,,,,"AVIS BUDGET GROUP, INC.",,NJ,6 SYLVAN WAY,,,70543826.0,https://docquery.fec.gov/cgi-bin/fecimg/?202210149532543859,1640408,Q3,2022,SE-F57,FOR EACH INDEPENDENT EXPENDITURE MADE,4102720221592352192,S,500024820,WE VOTE WE WIN
200,A,ADD,N,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,002,Travel Expenses,C90021452,,,,,,,,,,G2022,GENERAL,900.0,2022-08-01 00:00:00,ESTIMATED COST FOR CAR RENTAL,1622843,,,,,,2022-08-10,F5,,202208109525239807,,,True,,4081120221563944000,,,,False,True,,,,10996.4,,PARSIPPANY,,,,"AVIS BUDGET GROUP, INC.",,NJ,6 SYLVAN WAY,,,70543826.0,https://docquery.fec.gov/cgi-bin/fecimg/?202208109525239807,1622843,48,2022,SE-F57,FOR EACH INDEPENDENT EXPENDITURE MADE,4081120221563945000,S,500024820,WE VOTE WE WIN
201,A,ADD,N,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,004,Advertising Expenses ,C90021452,,,,,,,,,,G2022,GENERAL,2452.84,2022-07-31 00:00:00,IN-KIND FOR CANVASSING SERVICES,1640408,,,,,,2022-10-14,F5,,202210149532543871,,,False,,4101520221588296001,,,,False,True,,,,71108.92,,NEW YORK,,,,WORKERS VOTE,,NY,275 7TH AVE,FL 16,,100018408.0,https://docquery.fec.gov/cgi-bin/fecimg/?202210149532543871,1640408,Q3,2022,SE-F57,FOR EACH INDEPENDENT EXPENDITURE MADE,4102720221592352229,S,500024822,WE VOTE WE WIN
202,A,ADD,N,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,004,Advertising Expenses ,C90021452,,,,,,,,,,G2022,GENERAL,2452.84,2022-07-31 00:00:00,IN-KIND FOR CANVASSING SERVICES,1622843,,,,,,2022-08-10,F5,,202208109525239807,,,True,,4081120221563944000,,,,False,True,,,,10996.4,,NEW YORK,,,,WORKERS VOTE,,NY,275 7TH AVE,FL 16,,100018408.0,https://docquery.fec.gov/cgi-bin/fecimg/?202208109525239807,1622843,48,2022,SE-F57,FOR EACH INDEPENDENT EXPENDITURE MADE,4081120221563945002,S,500024822,WE VOTE WE WIN
203,A,ADD,N,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,004,Advertising Expenses ,C90021452,,,,,,,,,,G2022,GENERAL,52.84,2022-07-26 00:00:00,IN-KIND FOR CANVASSING SERVICES,1640408,,,,,,2022-10-14,F5,,202210149532543867,,,False,,4101520221588296001,,,,False,True,,,,71108.92,,NEW YORK,,,,WORKERS VOTE,,NY,275 7TH AVE,FL 16,,100018408.0,https://docquery.fec.gov/cgi-bin/fecimg/?202210149532543867,1640408,Q3,2022,SE-F57,FOR EACH INDEPENDENT EXPENDITURE MADE,4102720221592352218,S,500024821,WE VOTE WE WIN
204,A,ADD,N,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,004,Advertising Expenses ,C90021452,,,,,,,,,,G2022,GENERAL,52.84,2022-07-26 00:00:00,IN-KIND FOR CANVASSING SERVICES,1622843,,,,,,2022-08-10,F5,,202208109525239807,,,True,,4081120221563944000,,,,False,True,,,,10996.4,,NEW YORK,,,,WORKERS VOTE,,NY,275 7TH AVE,FL 16,,100018408.0,https://docquery.fec.gov/cgi-bin/fecimg/?202208109525239807,1622843,48,2022,SE-F57,FOR EACH INDEPENDENT EXPENDITURE MADE,4081120221563945001,S,500024821,WE VOTE WE WIN
205,A,ADD,N,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,004,Advertising Expenses ,C00754051,,C00754051,,,,,,,2022-07-22,G2022,,2125.62,2022-07-12 00:00:00,IE: PRINTING DOOR HANGERS,1624577,ZAINA,TANNU,,,,2022-08-17,F3X,F3X-24,202208179525443140,2022-08-17,"TANNU, ZAINA",False,24.0,4081720221564969082,,,,False,True,,,,2125.62,,LAS VEGAS,,,,A&B PRINTING & MAILING,,NV,2908 S HIGHLAND SUITE B,,,89109.0,https://docquery.fec.gov/cgi-bin/fecimg/?202208179525443140,1624577,M8,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4081920221565562266,S,B822884,WORKERS VOTE
206,C,CHANGE,A,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,24E,,C00640300,,C00655613,,,,,,,2022-05-31,P2022,,1976.13,2022-05-31 00:00:00,TEXT MESSAGES,1618096,STACY,OWENS,,,,2022-07-20,F3X,F3X-24,202207209522368240,2022-07-20,"OWENS, STACY",False,24.0,4072020221541753700,,,,False,True,,,,1976.13,,SANTA ANA,,,,SCALE TO WIN,,CA,13742 HARPER STREET,,,92703.0,https://docquery.fec.gov/cgi-bin/fecimg/?202207209522368240,1600954,12P,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4080320221554535625,S,XEALC918,ACTIVATE AMERICA
207,C,CHANGE,A,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,001,Administrative/Salary/Overhead Expenses ,C00004036,,,,,,,,,2020-10-07,G2020,,889.28,2021-12-21 00:00:00,PAYMENT FOR PHONE BANKING DISCLOSED ON 10/7/20 48-HR NOTICE & 2020 PRE-GENERAL REPORT,1618547,APRIL,VERRETT,,,,2022-07-20,F3X,F3X-24,202207209525010453,2022-07-20,"VERRETT, APRIL",False,24.0,4072120221542770098,,,,False,True,,,,889.28,,WASHINGTON,,,,SEIU GENERAL FUND,,DC,1800 MASSACHUSETTS AVE NW,,,200361806.0,https://docquery.fec.gov/cgi-bin/fecimg/?202207209525010453,1565932,YE,2021,SE,ITEMIZED INDEPENDENT EXPENDITURES,4073020221553611028,S,500017153,SEIU COPE (SERVICE EMPLOYEES INTERNATIONAL UNION COMMITTEE ON POLITICAL EDUCATION)
208,A,ADD,N,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,011,Political Contributions,C00483693,,,,,,,,,2021-12-03,P2022,,10.0,2021-12-03 00:00:00,WEBSITE ENDORSEMENT,1561033,ARI,TRUJILLO-WESLER,,,,2022-01-28,F3X,F3X-24,202201289475305338,2022-01-28,"TRUJILLO-WESLER, ARI",False,24.0,4012820221403433476,,,,False,True,,,,10.0,,OAKLAND,,,,SIERRA CLUB,,CA,2101 WEBSTER ST,STE 1300,,946123546.0,https://docquery.fec.gov/cgi-bin/fecimg/?202201289475305338,1561033,YE,2021,SE,ITEMIZED INDEPENDENT EXPENDITURES,4020920221406080641,S,VVAJ5AR5B48,SIERRA CLUB INDEPENDENT ACTION
